time_point,gene,column,row,value
89h,PA14_10470,8,8,5866207
89h,PA14_10470,11,16,6155601
89h,PA14_10470,8,8,6208991
89h,PA14_10470,11,16,6088219
89h,PA14_10470,8,8,6210033
89h,PA14_10470,11,16,6206807
89h,PA14_10470,8,8,6259271
13h,PA14_11350,11,20,762945
13h,PA14_11350,11,20,1338033
13h,PA14_11350,11,20,1347643
13h,PA14_11350,11,20,1310398
19h,PA14_11350,11,20,1821879
19h,PA14_11350,11,20,1926386
19h,PA14_11350,11,20,1948624
19h,PA14_11350,11,20,1897068
39h,PA14_11350,11,20,3198903
39h,PA14_11350,11,20,3347075
39h,PA14_11350,11,20,3332971
39h,PA14_11350,11,20,3348592
44h,PA14_11350,11,20,3608812
44h,PA14_11350,11,20,3725988
44h,PA14_11350,11,20,3723031
44h,PA14_11350,11,20,3791110
69h,PA14_11350,11,20,5145495
69h,PA14_11350,11,20,5326365
69h,PA14_11350,11,20,5416504
69h,PA14_11350,11,20,5465477
89h,PA14_11350,11,20,5650550
89h,PA14_11350,11,20,6252595
89h,PA14_11350,11,20,6190018
89h,PA14_11350,11,20,6206337
13h,PA14_04300,11,22,1487762
13h,PA14_04300,11,22,1662298
13h,PA14_04300,11,22,1653642
13h,PA14_04300,11,22,1378614
19h,PA14_04300,11,22,1897720
19h,PA14_04300,11,22,2022917
19h,PA14_04300,11,22,1982051
19h,PA14_04300,11,22,2052646
39h,PA14_04300,11,22,3331363
39h,PA14_04300,11,22,3373799
39h,PA14_04300,11,22,3470426
39h,PA14_04300,11,22,3502126
44h,PA14_04300,11,22,3697553
44h,PA14_04300,11,22,3866330
44h,PA14_04300,11,22,3840007
44h,PA14_04300,11,22,3949433
69h,PA14_04300,11,22,5178075
69h,PA14_04300,11,22,5575234
69h,PA14_04300,11,22,5610704
69h,PA14_04300,11,22,5834898
89h,PA14_04300,11,22,6037958
89h,PA14_04300,11,22,6603860
89h,PA14_04300,11,22,6512529
89h,PA14_04300,11,22,6860650
13h,PA14_21250,11,24,1817381
13h,PA14_21250,11,24,1625583
13h,PA14_21250,11,24,1991874
13h,PA14_21250,11,24,1584719
19h,PA14_21250,11,24,2149711
19h,PA14_21250,11,24,2267569
19h,PA14_21250,11,24,2441431
19h,PA14_21250,11,24,2337703
39h,PA14_21250,11,24,4372103
39h,PA14_21250,11,24,4026754
39h,PA14_21250,11,24,4537738
39h,PA14_21250,11,24,3945534
44h,PA14_21250,11,24,5078844
44h,PA14_21250,11,24,5564311
44h,PA14_21250,11,24,5298188
44h,PA14_21250,11,24,5431684
69h,PA14_21250,11,24,8035907
69h,PA14_21250,11,24,8596695
69h,PA14_21250,11,24,8844649
69h,PA14_21250,11,24,8402536
89h,PA14_21250,11,24,8955925
89h,PA14_21250,11,24,9723884
89h,PA14_21250,11,24,10160729
89h,PA14_21250,11,24,9457048
13h,PA14_06690,13,2,1084315
13h,PA14_06690,13,2,901289
13h,PA14_06690,13,2,1445182
13h,PA14_06690,13,2,1251200
19h,PA14_06690,13,2,1752525
19h,PA14_06690,13,2,1905696
19h,PA14_06690,13,2,1936317
19h,PA14_06690,13,2,1939656
39h,PA14_06690,13,2,3350109
39h,PA14_06690,13,2,3513461
39h,PA14_06690,13,2,3483075
39h,PA14_06690,13,2,4039524
44h,PA14_06690,13,2,4070840
44h,PA14_06690,13,2,4475717
44h,PA14_06690,13,2,4856740
44h,PA14_06690,13,2,4777428
69h,PA14_06690,13,2,6750021
69h,PA14_06690,13,2,6988623
69h,PA14_06690,13,2,7389799
69h,PA14_06690,13,2,7473478
89h,PA14_06690,13,2,7628531
89h,PA14_06690,13,2,8312317
89h,PA14_06690,13,2,8596293
89h,PA14_06690,13,2,8545394
13h,PA14_07440,13,4,1391427
13h,PA14_07440,13,4,1396614
13h,PA14_07440,13,4,1398481
13h,PA14_07440,13,4,1362177
19h,PA14_07440,13,4,1802659
19h,PA14_07440,13,4,1918943
19h,PA14_07440,13,4,1908684
19h,PA14_07440,13,4,1898290
39h,PA14_07440,13,4,3577409
39h,PA14_07440,13,4,3825905
39h,PA14_07440,13,4,3846156
39h,PA14_07440,13,4,3908822
44h,PA14_07440,13,4,3873581
44h,PA14_07440,13,4,4311695
44h,PA14_07440,13,4,4413520
44h,PA14_07440,13,4,4477039
69h,PA14_07440,13,4,5374806
69h,PA14_07440,13,4,5741808
69h,PA14_07440,13,4,5929281
69h,PA14_07440,13,4,5941272
89h,PA14_07440,13,4,5666004
89h,PA14_07440,13,4,6146729
89h,PA14_07440,13,4,6570740
89h,PA14_07440,13,4,6458003
13h,PA14_70300,13,6,943841
13h,PA14_70300,13,6,827091
13h,PA14_70300,13,6,1138855
13h,PA14_70300,13,6,1197213
19h,PA14_70300,13,6,1654234
19h,PA14_70300,13,6,1800470
19h,PA14_70300,13,6,1868680
19h,PA14_70300,13,6,1846478
39h,PA14_70300,13,6,3065348
39h,PA14_70300,13,6,3209036
39h,PA14_70300,13,6,3324553
39h,PA14_70300,13,6,3255074
44h,PA14_70300,13,6,3168791
44h,PA14_70300,13,6,3589908
44h,PA14_70300,13,6,3658241
44h,PA14_70300,13,6,3714293
69h,PA14_70300,13,6,5215256
69h,PA14_70300,13,6,5468056
69h,PA14_70300,13,6,5750849
69h,PA14_70300,13,6,5950513
89h,PA14_70300,13,6,5834640
89h,PA14_70300,13,6,6501996
89h,PA14_70300,13,6,6689870
89h,PA14_70300,13,6,6774570
13h,PA14_04000,13,8,1420258
13h,PA14_04000,8,10,1450916
13h,PA14_04000,13,8,1534986
13h,PA14_04000,8,10,1481338
13h,PA14_04000,13,8,1479264
13h,PA14_04000,8,10,1415962
13h,PA14_04000,13,8,1486925
13h,PA14_04000,8,10,1433278
19h,PA14_04000,13,8,1788441
19h,PA14_04000,8,10,1803631
19h,PA14_04000,13,8,1954347
19h,PA14_04000,8,10,1867849
19h,PA14_04000,13,8,1924709
19h,PA14_04000,8,10,1863369
19h,PA14_04000,13,8,1942775
19h,PA14_04000,8,10,1853487
39h,PA14_04000,13,8,3259031
39h,PA14_04000,8,10,3127226
39h,PA14_04000,13,8,3373755
39h,PA14_04000,8,10,3246719
39h,PA14_04000,13,8,3340908
39h,PA14_04000,8,10,3181722
39h,PA14_04000,13,8,3375425
39h,PA14_04000,8,10,3176789
44h,PA14_04000,13,8,3434997
44h,PA14_04000,8,10,3417967
44h,PA14_04000,13,8,3753146
44h,PA14_04000,8,10,3595533
44h,PA14_04000,13,8,3742154
44h,PA14_04000,8,10,3571157
44h,PA14_04000,13,8,3771306
44h,PA14_04000,8,10,3549754
69h,PA14_04000,13,8,5123046
69h,PA14_04000,8,10,4940990
69h,PA14_04000,13,8,5327397
69h,PA14_04000,8,10,5027754
69h,PA14_04000,13,8,5502971
69h,PA14_04000,8,10,5153491
69h,PA14_04000,13,8,5625375
69h,PA14_04000,8,10,5223402
89h,PA14_04000,13,8,5705671
89h,PA14_04000,8,10,5786725
89h,PA14_04000,13,8,6392911
89h,PA14_04000,8,10,6096807
89h,PA14_04000,13,8,6441540
89h,PA14_04000,8,10,6115566
89h,PA14_04000,13,8,6445115
89h,PA14_04000,8,10,6254510
13h,PA14_41690,13,10,859720
13h,PA14_41690,13,10,1328652
13h,PA14_41690,13,10,873071
13h,PA14_41690,13,10,1489673
19h,PA14_41690,13,10,1768491
19h,PA14_41690,13,10,1873216
19h,PA14_41690,13,10,1893137
19h,PA14_41690,13,10,1869357
39h,PA14_41690,13,10,3191680
39h,PA14_41690,13,10,3235118
39h,PA14_41690,13,10,3332465
39h,PA14_41690,13,10,3251873
44h,PA14_41690,13,10,3337303
44h,PA14_41690,13,10,3647492
44h,PA14_41690,13,10,3778895
44h,PA14_41690,13,10,3836394
69h,PA14_41690,13,10,5256936
69h,PA14_41690,13,10,5416728
69h,PA14_41690,13,10,5572844
69h,PA14_41690,13,10,5744466
89h,PA14_41690,13,10,5873506
89h,PA14_41690,13,10,6423715
89h,PA14_41690,13,10,6619380
89h,PA14_41690,13,10,6677315
13h,PA14_20740,13,18,1613583
13h,PA14_20740,13,18,1612103
13h,PA14_20740,13,18,1586519
13h,PA14_20740,13,18,1566095
19h,PA14_20740,13,18,1875284
19h,PA14_20740,13,18,1979032
19h,PA14_20740,13,18,1978094
19h,PA14_20740,13,18,1935228
39h,PA14_20740,13,18,3224271
39h,PA14_20740,13,18,3308690
39h,PA14_20740,13,18,3357320
39h,PA14_20740,13,18,3383145
44h,PA14_20740,13,18,3480131
44h,PA14_20740,13,18,3732462
44h,PA14_20740,13,18,3773246
44h,PA14_20740,13,18,3768478
69h,PA14_20740,13,18,4577636
69h,PA14_20740,13,18,4912690
69h,PA14_20740,13,18,5020366
69h,PA14_20740,13,18,5156727
89h,PA14_20740,13,18,5179406
89h,PA14_20740,13,18,5718179
89h,PA14_20740,13,18,5834887
89h,PA14_20740,13,18,5905827
13h,PA14_71320,13,20,1630175
13h,PA14_71320,13,20,1606057
13h,PA14_71320,13,20,1647534
13h,PA14_71320,13,20,1639035
19h,PA14_71320,13,20,1892612
19h,PA14_71320,13,20,2019342
19h,PA14_71320,13,20,2033620
19h,PA14_71320,13,20,2022129
39h,PA14_71320,13,20,3298547
39h,PA14_71320,13,20,3429238
39h,PA14_71320,13,20,3457919
39h,PA14_71320,13,20,3514857
44h,PA14_71320,13,20,3475601
44h,PA14_71320,13,20,3846941
44h,PA14_71320,13,20,3890231
44h,PA14_71320,13,20,3926401
69h,PA14_71320,13,20,5073786
69h,PA14_71320,13,20,5352521
69h,PA14_71320,13,20,5586387
69h,PA14_71320,13,20,5676856
89h,PA14_71320,13,20,5763883
89h,PA14_71320,13,20,6461403
89h,PA14_71320,13,20,6610447
89h,PA14_71320,13,20,6656403
13h,PA14_66350,13,22,1663691
13h,PA14_66350,13,22,1683388
13h,PA14_66350,13,22,1688833
13h,PA14_66350,13,22,1690508
19h,PA14_66350,13,22,1876290
19h,PA14_66350,13,22,2013210
19h,PA14_66350,13,22,2043693
19h,PA14_66350,13,22,2038879
39h,PA14_66350,13,22,3381853
39h,PA14_66350,13,22,3415124
39h,PA14_66350,13,22,3506100
39h,PA14_66350,13,22,3531487
44h,PA14_66350,13,22,3506695
44h,PA14_66350,13,22,3769405
44h,PA14_66350,13,22,3886583
44h,PA14_66350,13,22,3932070
69h,PA14_66350,13,22,5304057
69h,PA14_66350,13,22,5564810
69h,PA14_66350,13,22,5729841
69h,PA14_66350,13,22,5966692
89h,PA14_66350,13,22,6212321
89h,PA14_66350,13,22,6551219
89h,PA14_66350,13,22,6802624
89h,PA14_66350,13,22,6909297
13h,PA14_65520,15,4,1541414
13h,PA14_65520,10,18,1544717
13h,PA14_65520,2,11,1774498
13h,PA14_65520,2,12,1762642
13h,PA14_65520,15,4,1586612
13h,PA14_65520,10,18,1540035
13h,PA14_65520,2,11,1611990
13h,PA14_65520,2,12,1662210
13h,PA14_65520,15,4,768778
13h,PA14_65520,10,18,1499876
13h,PA14_65520,2,11,1780549
13h,PA14_65520,2,12,1515566
13h,PA14_65520,15,4,1474944
13h,PA14_65520,10,18,1527060
13h,PA14_65520,2,11,1646359
13h,PA14_65520,2,12,1582320
19h,PA14_65520,15,4,2056498
19h,PA14_65520,10,18,1861031
19h,PA14_65520,2,11,2076389
19h,PA14_65520,2,12,2057499
19h,PA14_65520,15,4,2150425
19h,PA14_65520,10,18,1968014
19h,PA14_65520,2,11,2172038
19h,PA14_65520,2,12,1936549
19h,PA14_65520,15,4,2099104
19h,PA14_65520,10,18,1879062
19h,PA14_65520,2,11,2196023
19h,PA14_65520,2,12,2080515
19h,PA14_65520,15,4,2143099
19h,PA14_65520,10,18,1927863
19h,PA14_65520,2,11,2093553
19h,PA14_65520,2,12,2073523
39h,PA14_65520,15,4,4216843
39h,PA14_65520,10,18,3277432
39h,PA14_65520,2,11,3456780
39h,PA14_65520,2,12,3123232
39h,PA14_65520,15,4,4456723
39h,PA14_65520,10,18,3344890
39h,PA14_65520,2,11,3636324
39h,PA14_65520,2,12,3096618
39h,PA14_65520,15,4,4402742
39h,PA14_65520,10,18,3347013
39h,PA14_65520,2,11,3696932
39h,PA14_65520,2,12,3234909
39h,PA14_65520,15,4,4515069
39h,PA14_65520,10,18,3369124
39h,PA14_65520,2,11,3528534
39h,PA14_65520,2,12,3270151
44h,PA14_65520,15,4,4497900
44h,PA14_65520,10,18,3664248
44h,PA14_65520,2,11,3507981
44h,PA14_65520,2,12,3247387
44h,PA14_65520,15,4,4989174
44h,PA14_65520,10,18,3765931
44h,PA14_65520,2,11,4011271
44h,PA14_65520,2,12,3356580
44h,PA14_65520,15,4,5031887
44h,PA14_65520,10,18,3743338
44h,PA14_65520,2,11,4652884
44h,PA14_65520,2,12,3526731
44h,PA14_65520,15,4,5145591
44h,PA14_65520,10,18,3783479
44h,PA14_65520,2,11,4899266
44h,PA14_65520,2,12,3605974
69h,PA14_65520,15,4,6523097
69h,PA14_65520,10,18,5015916
69h,PA14_65520,2,11,6582008
69h,PA14_65520,2,12,6298148
69h,PA14_65520,15,4,6962901
69h,PA14_65520,10,18,5140725
69h,PA14_65520,2,11,7121007
69h,PA14_65520,2,12,6516550
69h,PA14_65520,15,4,7074468
69h,PA14_65520,10,18,5208647
69h,PA14_65520,2,11,7412691
69h,PA14_65520,2,12,6826672
69h,PA14_65520,15,4,7046159
69h,PA14_65520,10,18,5255090
69h,PA14_65520,2,11,7646950
69h,PA14_65520,2,12,7027285
89h,PA14_65520,15,4,7112562
89h,PA14_65520,10,18,5791558
89h,PA14_65520,2,11,7455832
89h,PA14_65520,2,12,7534672
89h,PA14_65520,15,4,7673622
89h,PA14_65520,10,18,6162514
89h,PA14_65520,2,11,8486268
89h,PA14_65520,2,12,8064024
89h,PA14_65520,15,4,7793051
89h,PA14_65520,10,18,6195734
89h,PA14_65520,2,11,8622785
89h,PA14_65520,2,12,8267942
89h,PA14_65520,15,4,7692071
89h,PA14_65520,10,18,6197148
89h,PA14_65520,2,11,8813603
89h,PA14_65520,2,12,8462268
13h,PA14_39830,15,6,801457
13h,PA14_39830,15,6,654760
13h,PA14_39830,15,6,994577
13h,PA14_39830,15,6,1114660
19h,PA14_39830,15,6,1898967
19h,PA14_39830,15,6,2044657
19h,PA14_39830,15,6,2033810
19h,PA14_39830,15,6,1996622
39h,PA14_39830,15,6,3386672
39h,PA14_39830,15,6,3604780
39h,PA14_39830,15,6,3539062
39h,PA14_39830,15,6,3671169
44h,PA14_39830,15,6,3290207
44h,PA14_39830,15,6,3804566
44h,PA14_39830,15,6,4259255
44h,PA14_39830,15,6,4565159
69h,PA14_39830,15,6,6220839
69h,PA14_39830,15,6,6648318
69h,PA14_39830,15,6,7002200
69h,PA14_39830,15,6,7310858
89h,PA14_39830,15,6,7034526
89h,PA14_39830,15,6,7885736
89h,PA14_39830,15,6,7994290
89h,PA14_39830,15,6,8403674
13h,PA14_05750,15,8,1452878
13h,PA14_05750,10,12,1447577
13h,PA14_05750,15,8,1423568
13h,PA14_05750,10,12,1466974
13h,PA14_05750,15,8,705524
13h,PA14_05750,10,12,1454642
13h,PA14_05750,15,8,1078690
13h,PA14_05750,10,12,1451872
19h,PA14_05750,15,8,1984579
19h,PA14_05750,10,12,1841575
19h,PA14_05750,15,8,2113698
19h,PA14_05750,10,12,1916242
19h,PA14_05750,15,8,2068620
19h,PA14_05750,10,12,1879726
19h,PA14_05750,15,8,2016123
19h,PA14_05750,10,12,1850179
39h,PA14_05750,15,8,3396871
39h,PA14_05750,10,12,3187688
39h,PA14_05750,15,8,3622789
39h,PA14_05750,10,12,3243448
39h,PA14_05750,15,8,3520389
39h,PA14_05750,10,12,3228051
39h,PA14_05750,15,8,3627839
39h,PA14_05750,10,12,3252185
44h,PA14_05750,15,8,3427571
44h,PA14_05750,10,12,3546672
44h,PA14_05750,15,8,4273132
44h,PA14_05750,10,12,3642912
44h,PA14_05750,15,8,4380436
44h,PA14_05750,10,12,3615983
44h,PA14_05750,15,8,4640260
44h,PA14_05750,10,12,3638686
69h,PA14_05750,15,8,6145049
69h,PA14_05750,10,12,4881723
69h,PA14_05750,15,8,6555932
69h,PA14_05750,10,12,5031732
69h,PA14_05750,15,8,6950548
69h,PA14_05750,10,12,5138234
69h,PA14_05750,15,8,7290556
69h,PA14_05750,10,12,5143159
89h,PA14_05750,15,8,7033693
89h,PA14_05750,10,12,5789579
89h,PA14_05750,15,8,7557875
89h,PA14_05750,10,12,6028490
89h,PA14_05750,15,8,7936778
89h,PA14_05750,10,12,6011908
89h,PA14_05750,15,8,8326539
89h,PA14_05750,10,12,6108190
13h,PA14_31720,15,10,1802432
13h,PA14_31720,14,6,1545472
13h,PA14_31720,15,10,1571649
13h,PA14_31720,14,6,1579993
13h,PA14_31720,15,10,1193003
13h,PA14_31720,14,6,882769
13h,PA14_31720,15,10,1103793
13h,PA14_31720,14,6,1063782
19h,PA14_31720,15,10,2038819
19h,PA14_31720,14,6,1794421
19h,PA14_31720,15,10,2112958
19h,PA14_31720,14,6,1912942
19h,PA14_31720,15,10,2108429
19h,PA14_31720,14,6,1910325
19h,PA14_31720,15,10,2014420
19h,PA14_31720,14,6,1855021
39h,PA14_31720,15,10,3563815
39h,PA14_31720,14,6,3007747
39h,PA14_31720,15,10,3601339
39h,PA14_31720,14,6,3193153
39h,PA14_31720,15,10,3635637
39h,PA14_31720,14,6,3209807
39h,PA14_31720,15,10,3601168
39h,PA14_31720,14,6,3230233
44h,PA14_31720,15,10,3529162
44h,PA14_31720,14,6,3137988
44h,PA14_31720,15,10,4354125
44h,PA14_31720,14,6,3502102
44h,PA14_31720,15,10,4344046
44h,PA14_31720,14,6,3560645
44h,PA14_31720,15,10,3990634
44h,PA14_31720,14,6,3575334
69h,PA14_31720,15,10,6104710
69h,PA14_31720,14,6,4137054
69h,PA14_31720,15,10,6517748
69h,PA14_31720,14,6,4522144
69h,PA14_31720,15,10,6839888
69h,PA14_31720,14,6,4622678
69h,PA14_31720,15,10,6884367
69h,PA14_31720,14,6,4650155
89h,PA14_31720,15,10,6931008
89h,PA14_31720,14,6,4509413
89h,PA14_31720,15,10,7646216
89h,PA14_31720,14,6,5071266
89h,PA14_31720,15,10,8019740
89h,PA14_31720,14,6,5218119
89h,PA14_31720,15,10,8161551
89h,PA14_31720,14,6,5155464
13h,PA14_07660,15,12,1716729
13h,PA14_07660,8,7,1471104
13h,PA14_07660,15,12,1605639
13h,PA14_07660,8,7,1448063
13h,PA14_07660,15,12,1544757
13h,PA14_07660,8,7,1440942
13h,PA14_07660,15,12,1055373
13h,PA14_07660,8,7,1430829
19h,PA14_07660,15,12,2082363
19h,PA14_07660,8,7,1840907
19h,PA14_07660,15,12,2096225
19h,PA14_07660,8,7,1822771
19h,PA14_07660,15,12,2099122
19h,PA14_07660,8,7,1853542
19h,PA14_07660,15,12,1981144
19h,PA14_07660,8,7,1859630
39h,PA14_07660,15,12,3558419
39h,PA14_07660,8,7,3138110
39h,PA14_07660,15,12,3599678
39h,PA14_07660,8,7,3180353
39h,PA14_07660,15,12,3779491
39h,PA14_07660,8,7,3213524
39h,PA14_07660,15,12,3494640
39h,PA14_07660,8,7,3172498
44h,PA14_07660,15,12,3584167
44h,PA14_07660,8,7,3444430
44h,PA14_07660,15,12,4308034
44h,PA14_07660,8,7,3501255
44h,PA14_07660,15,12,4438410
44h,PA14_07660,8,7,3586624
44h,PA14_07660,15,12,4264216
44h,PA14_07660,8,7,3535922
69h,PA14_07660,15,12,6297698
69h,PA14_07660,8,7,4982543
69h,PA14_07660,15,12,6417426
69h,PA14_07660,8,7,5279617
69h,PA14_07660,15,12,6931349
69h,PA14_07660,8,7,5370439
69h,PA14_07660,15,12,6677396
69h,PA14_07660,8,7,5496351
89h,PA14_07660,15,12,7236143
89h,PA14_07660,8,7,6073534
89h,PA14_07660,15,12,7588036
89h,PA14_07660,8,7,6314089
89h,PA14_07660,15,12,8041719
89h,PA14_07660,8,7,6349819
89h,PA14_07660,15,12,7967584
89h,PA14_07660,8,7,6471972
13h,PA14_48560,15,14,1534402
13h,PA14_48560,15,14,1691009
13h,PA14_48560,15,14,1165571
13h,PA14_48560,15,14,1653344
19h,PA14_48560,15,14,2002325
19h,PA14_48560,15,14,2051817
19h,PA14_48560,15,14,2073190
19h,PA14_48560,15,14,2090501
39h,PA14_48560,15,14,3429887
39h,PA14_48560,15,14,3424673
39h,PA14_48560,15,14,3541812
39h,PA14_48560,15,14,3521767
44h,PA14_48560,15,14,3434766
44h,PA14_48560,15,14,3702201
44h,PA14_48560,15,14,3992579
44h,PA14_48560,15,14,3883266
69h,PA14_48560,15,14,5844089
69h,PA14_48560,15,14,6383804
69h,PA14_48560,15,14,6640344
69h,PA14_48560,15,14,6816868
89h,PA14_48560,15,14,6682995
89h,PA14_48560,15,14,7424262
89h,PA14_48560,15,14,7676004
89h,PA14_48560,15,14,7936800
13h,PA14_72030,15,16,1773964
13h,PA14_72030,15,16,1716563
13h,PA14_72030,15,16,1839056
13h,PA14_72030,15,16,993225
19h,PA14_72030,15,16,2062540
19h,PA14_72030,15,16,2119923
19h,PA14_72030,15,16,2208796
19h,PA14_72030,15,16,2096603
39h,PA14_72030,15,16,3497178
39h,PA14_72030,15,16,3594468
39h,PA14_72030,15,16,3818904
39h,PA14_72030,15,16,3652780
44h,PA14_72030,15,16,3850072
44h,PA14_72030,15,16,4016003
44h,PA14_72030,15,16,4250091
44h,PA14_72030,15,16,4280075
69h,PA14_72030,15,16,6102976
69h,PA14_72030,15,16,6409765
69h,PA14_72030,15,16,6857960
69h,PA14_72030,15,16,6654761
89h,PA14_72030,15,16,6954514
89h,PA14_72030,15,16,7542138
89h,PA14_72030,15,16,8111573
89h,PA14_72030,15,16,7758138
13h,PA14_73410,15,18,299477
13h,PA14_73410,15,18,868980
13h,PA14_73410,15,18,901335
13h,PA14_73410,15,18,839523
19h,PA14_73410,15,18,1723060
19h,PA14_73410,15,18,1768768
19h,PA14_73410,15,18,1762454
19h,PA14_73410,15,18,1758532
39h,PA14_73410,15,18,3093314
39h,PA14_73410,15,18,3115797
39h,PA14_73410,15,18,3089050
39h,PA14_73410,15,18,3044947
44h,PA14_73410,15,18,3296284
44h,PA14_73410,15,18,3442082
44h,PA14_73410,15,18,3590036
44h,PA14_73410,15,18,3420420
69h,PA14_73410,15,18,4990806
69h,PA14_73410,15,18,5269456
69h,PA14_73410,15,18,5409702
69h,PA14_73410,15,18,5297535
89h,PA14_73410,15,18,5662628
89h,PA14_73410,15,18,6107743
89h,PA14_73410,15,18,6067549
89h,PA14_73410,15,18,5853148
13h,PA14_48930,15,20,1811161
13h,PA14_48930,15,20,1832323
13h,PA14_48930,15,20,1805630
13h,PA14_48930,15,20,1679263
19h,PA14_48930,15,20,2044590
19h,PA14_48930,15,20,2170543
19h,PA14_48930,15,20,2199577
19h,PA14_48930,15,20,2140170
39h,PA14_48930,15,20,3467573
39h,PA14_48930,15,20,3698889
39h,PA14_48930,15,20,3618297
39h,PA14_48930,15,20,3630534
44h,PA14_48930,15,20,3972794
44h,PA14_48930,15,20,4162536
44h,PA14_48930,15,20,4264043
44h,PA14_48930,15,20,4263764
69h,PA14_48930,15,20,6098580
69h,PA14_48930,15,20,6385997
69h,PA14_48930,15,20,6454382
69h,PA14_48930,15,20,6831868
89h,PA14_48930,15,20,6731920
89h,PA14_48930,15,20,7348155
89h,PA14_48930,15,20,7261757
89h,PA14_48930,15,20,7801855
13h,PA14_20860,15,22,1788506
13h,PA14_20860,16,12,1394821
13h,PA14_20860,15,22,1817359
13h,PA14_20860,16,12,1367511
13h,PA14_20860,15,22,1818981
13h,PA14_20860,16,12,478328
13h,PA14_20860,15,22,1776836
13h,PA14_20860,16,12,295393
19h,PA14_20860,15,22,2054460
19h,PA14_20860,16,12,2321079
19h,PA14_20860,15,22,2206171
19h,PA14_20860,16,12,2416327
19h,PA14_20860,15,22,2218533
19h,PA14_20860,16,12,2459320
19h,PA14_20860,15,22,2219112
19h,PA14_20860,16,12,2042256
39h,PA14_20860,15,22,3874072
39h,PA14_20860,16,12,3961882
39h,PA14_20860,15,22,4138947
39h,PA14_20860,16,12,4113935
39h,PA14_20860,15,22,4212878
39h,PA14_20860,16,12,4174134
39h,PA14_20860,15,22,4226042
39h,PA14_20860,16,12,4360112
44h,PA14_20860,15,22,4223279
44h,PA14_20860,16,12,4009991
44h,PA14_20860,15,22,4636679
44h,PA14_20860,16,12,4933698
44h,PA14_20860,15,22,4748718
44h,PA14_20860,16,12,4872291
44h,PA14_20860,15,22,4775512
44h,PA14_20860,16,12,5599647
69h,PA14_20860,15,22,5730621
69h,PA14_20860,16,12,8411043
69h,PA14_20860,15,22,6234375
69h,PA14_20860,16,12,8924156
69h,PA14_20860,15,22,6446214
69h,PA14_20860,16,12,9481889
69h,PA14_20860,15,22,6428490
69h,PA14_20860,16,12,9154525
89h,PA14_20860,15,22,6047494
89h,PA14_20860,16,12,9294707
89h,PA14_20860,15,22,6725829
89h,PA14_20860,16,12,10142250
89h,PA14_20860,15,22,6902165
89h,PA14_20860,16,12,10639468
89h,PA14_20860,15,22,6908410
89h,PA14_20860,16,12,10460418
13h,PA14_29270,15,24,2097901
13h,PA14_29270,15,24,2151476
13h,PA14_29270,15,24,2080919
13h,PA14_29270,15,24,2044451
19h,PA14_29270,15,24,2525493
19h,PA14_29270,15,24,2543104
19h,PA14_29270,15,24,2410798
19h,PA14_29270,15,24,2527364
39h,PA14_29270,15,24,4584728
39h,PA14_29270,15,24,5590492
39h,PA14_29270,15,24,5530059
39h,PA14_29270,15,24,5158850
44h,PA14_29270,15,24,6427593
44h,PA14_29270,15,24,6975547
44h,PA14_29270,15,24,6740539
44h,PA14_29270,15,24,7010298
69h,PA14_29270,15,24,9458194
69h,PA14_29270,15,24,9701983
69h,PA14_29270,15,24,10138604
69h,PA14_29270,15,24,9883073
89h,PA14_29270,15,24,10888710
89h,PA14_29270,15,24,11099950
89h,PA14_29270,15,24,11781003
89h,PA14_29270,15,24,11362650
13h,PA14_17050,2,1,1004265
13h,PA14_17050,2,1,926775
13h,PA14_17050,2,1,1000341
13h,PA14_17050,2,1,1735746
19h,PA14_17050,2,1,2107221
19h,PA14_17050,2,1,2323839
19h,PA14_17050,2,1,2559571
19h,PA14_17050,2,1,2437055
39h,PA14_17050,2,1,5232740
39h,PA14_17050,2,1,5478936
39h,PA14_17050,2,1,5694671
39h,PA14_17050,2,1,6106000
44h,PA14_17050,2,1,6113561
44h,PA14_17050,2,1,6837604
44h,PA14_17050,2,1,7105692
44h,PA14_17050,2,1,7033556
69h,PA14_17050,2,1,9122962
69h,PA14_17050,2,1,9903286
69h,PA14_17050,2,1,10551182
69h,PA14_17050,2,1,10939074
89h,PA14_17050,2,1,10415785
89h,PA14_17050,2,1,11708602
89h,PA14_17050,2,1,12175642
89h,PA14_17050,2,1,12496177
13h,PA14_29820,2,3,750285
13h,PA14_29820,2,3,1681096
13h,PA14_29820,2,3,1674356
13h,PA14_29820,2,3,1514420
19h,PA14_29820,2,3,1896315
19h,PA14_29820,2,3,2137500
19h,PA14_29820,2,3,2097455
19h,PA14_29820,2,3,2020461
39h,PA14_29820,2,3,3481358
39h,PA14_29820,2,3,4034926
39h,PA14_29820,2,3,3611042
39h,PA14_29820,2,3,4100313
44h,PA14_29820,2,3,3679027
44h,PA14_29820,2,3,4511532
44h,PA14_29820,2,3,5275827
44h,PA14_29820,2,3,4983225
69h,PA14_29820,2,3,6758444
69h,PA14_29820,2,3,7250815
69h,PA14_29820,2,3,7700550
69h,PA14_29820,2,3,7826998
89h,PA14_29820,2,3,7863758
89h,PA14_29820,2,3,8753579
89h,PA14_29820,2,3,9090853
89h,PA14_29820,2,3,8884524
13h,PA14_23050,2,5,1179178
13h,PA14_23050,2,5,861782
13h,PA14_23050,2,5,1143501
